NOME_EMPRESARIAL,NOME_CARGA,CNPJ_CARGA,CODIGO_CARGA
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - EEE 01 DS QUINTAS,8334385000135.0,960886
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - ETA ACARI,8334385000135.0,961777
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - PT 03 SAN VALE NATAL,8334385000135.0,961790
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - EEAT PONTA NEGRA,8334385000135.0,963515
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - PT 02 SAN VALE NATAL,8334385000135.0,963556
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - EEAT CIDADE SATELITE NATAL,8334385000135.0,963641
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - PT 31 MOSSORÓ,8334385000135.0,964697
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - ETA ASSU,8334385000135.0,964712
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - PT 28 MOSSORÓ,8334385000135.0,964731
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - PT 01 MOSSORÓ,8334385000135.0,965626
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - EB00 SPI SERRA DE SANTANA (CUB),8334385000135.0,965676
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - ADC NATAL,8334385000135.0,966451
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - PT 01 R6 NATAL,8334385000135.0,966493
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - EB01 SPI MARTINS,8334385000135.0,966503
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - PT 23 MOSSORÓ,8334385000135.0,966513
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - EB07 SPI SERRA DE SANTANA,8334385000135.0,966543
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - EB03 SPI ALTO OESTE,8334385000135.0,967453
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - PT 04 SAN VALE NATAL,8334385000135.0,967480
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - ETE PONTA NEGRA LIGAÇÃO 2,8334385000135.0,987023
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - EEAT 03 SAA SÃO MIGUEL,8334385000135.0,987038
COMPANHIA DE AGUAS E ESGOTOS DO RIO GRANDE DO NORTE,CAERN - ETE CIA MACAÍBA,8334385000135.0,994697
WAPLAST - EMBALAGENS PLASTICAS LTDA,Waplast Matriz,9257223000103.0,937866
WAPLAST - EMBALAGENS PLASTICAS LTDA,Waplast Filial,9257223000375.0,937907
WAPLAST - EMBALAGENS PLASTICAS LTDA,Waplast Filial VS,9257223000294.0,988294
AGRODANIELI INDUSTRIA E COMERCIO LTDA,AGRODANIELI SUINOS,2990334001661.0,942093
AGRODANIELI INDUSTRIA E COMERCIO LTDA,AGRODANIELI RIO DO PEIXE,2990334000428.0,953638
AGRODANIELI INDUSTRIA E COMERCIO LTDA,AGRODANIELI AGUA SANTA,2990334000266.0,985338
CRUZEIRO DO SUL EDUCACIONAL S.A.,CRUZ. DO SUL VILLA LOBOS - UC MTE0012468,62984091001680.0,936709
CRUZEIRO DO SUL EDUCACIONAL S.A.,CRUZEIRO SANTO AMARO - UC MTE0009184,62984091001338.0,946253
REDE MARTINS FACIL LTDA,Filial - UC 160072132,5314561000340.0,938717
REDE MARTINS FACIL LTDA,Matriz - UC 9502220,5314561000189.0,938732
HIPERMIX BRASIL SP SERVICOS DE CONCRETAGEM LTDA,Hipermix,4997769000187.0,936988
VIPEL INDUSTRIA E COMERCIO LTDA,Alump,11639677000190.0,935908
VITORIA REGIA AGUA MINERAL LTDA,PURISSIMA - AGUA MINERAL,24714859000120.0,939868
VITORIA REGIA AGUA MINERAL LTDA,PURISSIMA - SANTO ANTONIO LEVERGER,24714859000635.0,947143
DENDE DO PARA S/A - DENPASA,DENDE DO PARA S A DENPASA,4834784000295.0,940339
DENDE DO PARA S/A - DENPASA,DENPASA MATRIZ,4834784000104.0,963333
USINA FORTALEZA IND E COMERCIO DE MASSA FINA LTDA,USINA FORTALEZA IND E COMERCIO DE MASSA,44893410000184.0,938481
USINA FORTALEZA IND E COMERCIO DE MASSA FINA LTDA,BOSTIK - ARARAQUARA,44893410001156.0,974746
BIOPAR PRODUCAO DE BIODIESEL PARECIS LTDA,BIOPAR,8684263000179.0,939832
TECNOTEXTIL CONFECCOES LTDA,TECNOTEXTIL ARISTIDES,5362278000122.0,938525
ZANDEI INDUSTRIA DE PLASTICOS LTDA,ZANDEI MATRIZ,92833946000157.0,939553
ZANDEI INDUSTRIA DE PLASTICOS LTDA,ZANDEI - Filial,92833946000661.0,953708
PRODUMASTER INDUSTRIA DE COMPOSTOS PLASTICOS LTDA,Produmaster Nord Ind e Com de Comp Plast,5695884000160.0,939377
PRODUMASTER INDUSTRIA DE COMPOSTOS PLASTICOS LTDA,Produmaster - Unid 2,5695884000160.0,965896
CONSERVAS ODERICH SA,ODERICH INDUSTRIA CAI,97191902000194.0,889083
JBS AVES LTDA.,JBS AVES N. BASSANO INC - UC 3081751423,8199996002838.0,936246
CONDOMINIO SAO INTERNATIONAL SQUARE,COMFORT - CHSC,24742208000225.0,934814
CONDOMINIO SAO INTERNATIONAL SQUARE,QUALITY - QHSC,24742208000225.0,934843
ALIANCA GERACAO DE ENERGIA S.A.,Aimorés Casa de Força,12009135000288.0,938286
ALIANCA GERACAO DE ENERGIA S.A.,Aimorés Vertedouro,12009135000288.0,938287
ALIANCA GERACAO DE ENERGIA S.A.,UC Funil,12009135000440.0,944244
ALLIANCE MARANHAO IND E COM LTDA,ALLIANCE MARANHÃO,31367633000166.0,943271
MERITOR DO BRASIL SISTEMAS AUTOMOTIVOS LTDA.,Meritor Resende,56669187001732.0,936440
SOCIEDADE EDUCACIONAL EDICE PORTELA LTDA,UNIATENEU Messejana,41548546000169.0,937700
SOCIEDADE EDUCACIONAL EDICE PORTELA LTDA,UNIATENEU  Gran Shopping,41548546000916.0,937795
SOCIEDADE EDUCACIONAL EDICE PORTELA LTDA,UNIATENEU Lagoa,41548546000401.0,939932
SOCIEDADE EDUCACIONAL EDICE PORTELA LTDA,UNIATENEU Reitoria,41548546000835.0,940836
SOCIEDADE EDUCACIONAL EDICE PORTELA LTDA,Uniateneu Harmony,41548546000320.0,949590
GBT S.A. CONCESSIONARIA DE INFRA-ESTRUTURA PREDIAL E DE SERVICOS DE TI,GBT - UC 1348650,11738966000147.0,938058
SEARA ALIMENTOS LTDA,SEARA LAPA CAPTACAO - UC 22542353,2914460013058.0,942164
FMC QUIMICA DO BRASIL LTDA.,FMC Uberaba,4136367000511.0,908374
LIDER INDUSTRIA E COMERCIO DE ESTOFADOS S/A,LIDER - Unidade 2,64422892000100.0,938277
LIDER INDUSTRIA E COMERCIO DE ESTOFADOS S/A,LIDER - Unidade 1,64422892000100.0,938282
VILLARES METALS SA,VILLARES JOINVILLE,42566752000830.0,937258
VILLARES METALS SA,VILLARES FLORES DA CUNHA,42566752001055.0,938386
INDUSTRIA TEXTIL C C A LTDA,ROSELI MARTINI VIEIRA,11621121000177.0,938486
INDUSTRIA TEXTIL C C A LTDA,INDUSTRIA TEXTIL CCA LTDA,4959430000196.0,938548
ELAIZE SILVA PEZZI & CIA LTDA,PEZZI ÉRICO,2945891000184.0,942439
ELAIZE SILVA PEZZI & CIA LTDA,PEZZI CRUZEIRO,2945891000184.0,942440
ELAIZE SILVA PEZZI & CIA LTDA,PEZZI CARLOS BARBOSA,2945891000184.0,942441
ELAIZE SILVA PEZZI & CIA LTDA,PEZZI MANOEL LOBATO,2945891000346.0,950773
ELAIZE SILVA PEZZI & CIA LTDA,PEZZI CAMPOS NOVOS,2945891000184.0,955716
ELAIZE SILVA PEZZI & CIA LTDA,PEZZI OSCAR PEREIRA,2945891000184.0,959553
ELAIZE SILVA PEZZI & CIA LTDA,PEZZI CAMPOS VELHO,2945891000184.0,959578
ELAIZE SILVA PEZZI & CIA LTDA,PEZZI CAPIVARI,2945891001075.0,994007
CURA - CENTRO DE ULTRASSONOGRAFIA E RADIOLOGIA S.A.,CURA 4469 - UC MTE0002037,50252998000190.0,939210
CURA - CENTRO DE ULTRASSONOGRAFIA E RADIOLOGIA S.A.,CURA 4417 - UC MTE0015239,50252998000432.0,939211
CURA - CENTRO DE ULTRASSONOGRAFIA E RADIOLOGIA S.A.,CURA 4407 -  UC 200538922,50252998000351.0,943408
CERAMICA SAFFRAN LTDA EM RECUPERACAO JUDICIAL,SAFFRAN BETIM,18751354000133.0,941337
CERAMICA SAFFRAN LTDA EM RECUPERACAO JUDICIAL,SAFFRAN ITAUNA,18751354000990.0,941356
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR AMERICANA,5951362000181.0,938484
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR SERTÃOZINHO,5951362002800.0,938495
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR CAMPINAS,5951362000181.0,938521
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR PIRACICABA,5951362002044.0,938523
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR JUNDIAÍ,5951362000696.0,938540
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR INDAIATUBA,5951362001587.0,942215
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR STA BARBARA,5951362001900.0,942554
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR RIBEIRAO PRETO,5951362002982.0,942921
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR SOROCABA,5951362001749.0,943159
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR VARZEA PAULISTA,5951362000424.0,943160
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR INDEPENDENCIA,5951362003016.0,945473
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR SAO CARLOS,5951362002630.0,951404
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR MONTE LIBANO,5951362002206.0,954666
CENTERLAR COMERCIO DE UTILIDADES LTDA,CENTERLAR ARARAQUARA,5951362002559.0,958020
REDECINE BRA CINEMATOGRAFICA S.A,CINESYSTEM - ALAGOAS,15422993000329.0,937160
TECNOPLAST INDUSTRIA E COMERCIO S.A.,TECNOPLAST INDÚSTRIA E COMÉRCIO LTDA.,60569845000124.0,7865
MINERACAO SANTA ELINA INDUSTRIA E COMERCIO S.A.,Santa Elina RO,47419874000575.0,937278
ESTALEIRO BRASFELS LTDA,ESTALEIRO BRASFELS LTDA,3669753000182.0,939793
INDUSTRIAL METALURGICA ROTAMIL LTDA,INDUSTRIAL METALURGICA ROTAMIL EIRELI,73695595000110.0,938998
SUPERMAGO COMERCIO LTDA,SUPERMAGO COMERCIO LTDA,2765561000107.0,939380
SUPERMAGO COMERCIO LTDA,SUPERMAGO FILIAL 2,2765561000379.0,939381
SUPERMAGO COMERCIO LTDA,SUPERMAGO FILIAL 3,2765561000450.0,939382
SUPERMAGO COMERCIO LTDA,SUPERMAGO FILIAL 04,2765561000530.0,939383
SUPERMAGO COMERCIO LTDA,SUPERMAGO FILIAL 1,2765561000298.0,939488
SUPERMAGO COMERCIO LTDA,SUPERMAGO FILIAL 05,2765561000611.0,962682
INDEMIL INDUSTRIA E COMERCIO S/A,INDEMIL - Guaira,61887899000281.0,899744
INDEMIL INDUSTRIA E COMERCIO S/A,INDEMIL - Paranavaí (UC 92920373),61887899000109.0,901058
MERCADO DE ALIMENTOS GREPAR LTDA,GREPAR  FILIAL JUVENTUDE,88671151000201.0,939086
MERCADO DE ALIMENTOS GREPAR LTDA,GREPAR FILIAL GLORIA,88671151000465.0,939145
MERCADO DE ALIMENTOS GREPAR LTDA,GREPAR MATRIZ,88671151000112.0,939146
GOLDENPLAST INDUSTRIA E COMERCIO DE PLASTICOS E SUCATAS LTDA,AMBIENTAL GOLDENPLAST,10607766000192.0,937495
MULTIBLOCO IND. E COM. DE ARTEFATOS DE CONCRETO LTDA,MULTIBLOCO,31269012000220.0,939394
MULTIBLOCO IND. E COM. DE ARTEFATOS DE CONCRETO LTDA,MULTIBLOCO MATRIZ,31269012000140.0,959119
INDEMIL INDUSTRIA E COMERCIO S/A,FOX - Indemil UC - 105129658,61887899000109.0,934769
AARC EMPREENDIMENTOS IMOBILIARIOS LTDA,AEROMALL 1,7563445000129.0,937863
SANTA CASA DE MISERICORDIA DE SAO MIGUEL DOS CAMPOS,SANTA CASA DE MISERICORDIA DE SAO MIGUEL,12737680000100.0,939128
TELEVISAO MIRANTE LTDA,RADIO MIRANTE,7306616000134.0,938513
TELEVISAO MIRANTE LTDA,TV MIRANTE,7306616000134.0,938604
CASA DE SAUDE SANTA EFIGENIA LTDA - EM RECUPERACAO JUDICIAL,Hospital Santa Efigenia,11403094000166.0,938515
NEO POLIMEROS LTDA,ABC GROUP DO BRASIL - ARARAS - SP,2679320000145.0,888547
LACTICINIO BOAVISTENSE LTDA,LACTICINIO BOAVISTENSE LTDA,6096958000104.0,939552
SUPERMERCADO PRO BRASIL LTDA,SUPERMERCADO PRO BRASIL LESTE VILA NOVA,37629995000245.0,941285
SUPERMERCADO PRO BRASIL LTDA,SUPERMERCADO PRO BRASIL JARDIM AMERICA,37629995000326.0,941286
SUPERMERCADO PRO BRASIL LTDA,SUPERMERCADO PRO BRASIL JARDIM BALNEARIO,37629995000598.0,941344
SUPERMERCADO PRO BRASIL LTDA,SUPERMERCADO PRO BRASIL SETOR AEROPORTO,37629995000164.0,941375
SUPERMERCADO PRO BRASIL LTDA,PRO BRASIL PARQUE AMAZÔNIA,37629995000679.0,941378
SUPERMERCADO PRO BRASIL LTDA,SUPERMERCADO PRO BRASIL JD. ATLANTICO,37629995000750.0,944243
SUPERMERCADO PRO BRASIL LTDA,SUPERMERCADO PRO BRASIL - CELINA PARK,37629995000164.0,955798
VEGAS PLASTIC LTDA,VEGAS PLASTIC TUPACIGUARA,6233590000189.0,939721
VEGAS PLASTIC LTDA,VEGAS PLASTIC UBERLÂNDIA,6233590000260.0,939722
ITALO SUPERMERCADOS LTDA,ITALO 2V SALGADO UC 75574705,4768477000334.0,936115
CONDOMINIO LOGISTICO E INDUSTRIAL CONE MULTIMODAL 1.1,CONDOMINIO LOGISTICO E I. C. M. 1,19289900000129.0,939563
CCM INDUSTRIA E COMERCIO DE PRODUTOS DESCARTAVEIS S.A.,CCM DESCARTAVEIS - UBERABA - MG,12288046000137.0,906581
NOVABRITA - BRITADORA NOVA SERRANA LTDA,NOVABRITA - PRENOVA,4612844000497.0,939750
NOVABRITA - BRITADORA NOVA SERRANA LTDA,IGABRITA,4612844000144.0,958075
INSTITUTO DE CANCER DE LONDRINA,INSTITUTO DE CANCER LONDRINA UC 34508910,78633088000176.0,940648
INSTITUTO DE CANCER DE LONDRINA,INSTITUTO DE CANCER LONDRINA UC 48078590,78633088000176.0,942200
FRIGORIFICO COMERCIAL BOSSONI LTDA,FRIGORIFICO BOSSONI - UC 7051999,1550620000167.0,940002
FRIGORIFICO COMERCIAL BOSSONI LTDA,FRIGORIFICO BOSSONI - UC 4001978893,1550620000167.0,940048
ASSOCIACAO DOS CONDOMINOS DO SUZANO SHOPPING,SUZANO SHOPPING,35121223000191.0,70720
BEAPLAST INDUSTRIA E COMERCIO LTDA,BEAPLAST INDUSTRIA E COMERCIO,33667336000161.0,939119
BEAPLAST INDUSTRIA E COMERCIO LTDA,Beaplast 01,33667336000161.0,939131
INDUSTRIA E COMERCIO DE DOCES VILA NOVA LTDA,Industria e Comercio de Doces Vila Nova,46107397000116.0,945707
INDUSTRIA E COMERCIO DE DOCES VILA NOVA LTDA,INDUSTRIA E COMERCIO DE DOCES VILA NOVA,46107397000116.0,945850
CONDOMINIO RESERVA DA ILHA,SHOPPING DA ILHA - SÃO LUÍS MA,17975106000103.0,888333
COMERCIAL BAHIANO DE ALIMENTOS LTDA.,São Sebastião - UC 3798164,5846287000431.0,940273
COMERCIAL BAHIANO DE ALIMENTOS LTDA.,Matriz - UC 3801727,5846287000199.0,940300
COMERCIAL BAHIANO DE ALIMENTOS LTDA.,Arraial - UC 3837372,5846287000270.0,940301
COMERCIAL BAHIANO DE ALIMENTOS LTDA.,Eunápolis - UC 10617385,5846287000512.0,940302
